0.8825,0.56,F
0.2605,0.405,M
0.4205,0.47,F
0.2535,0.385,I
0.766,0.515,F
0.214,0.37,M
0.1755,0.36,I
0.073,0.27,I
0.238,0.375,I
0.2505,0.385,I
1.7255,0.7,M
1.959,0.71,M
1.262,0.595,M
0.4035,0.44,F
0.1915,0.325,F
0.211,0.35,I
0.0975,0.265,I
0.406,0.425,F
0.156,0.305,F
0.2005,0.345,M
0.3555,0.405,F
0.253,0.375,M
0.826,0.565,F
0.741,0.55,F
1.3445,0.65,M
0.797,0.56,M
0.5175,0.475,M
0.549,0.49,F
0.515,0.46,M
0.127,0.28,I
0.0315,0.175,I
0.03,0.17,I
1.053,0.59,M
1.1185,0.605,F
1.3715,0.635,F
1.0565,0.605,F
0.9885,0.565,F
0.722,0.515,M
0.994,0.575,F
1.514,0.645,M
0.9075,0.58,F
1.124,0.575,F
1.056,0.605,M
1.222,0.605,F
1.2445,0.61,M
2.141,0.725,F
1.752,0.65,F
2.55,0.725,M
2.124,0.725,F
1.842,0.68,F
1.981,0.705,M
1.6185,0.68,F
1.9565,0.695,M
0.775,0.53,F
1.065,0.525,M
0.776,0.52,F
0.048,0.235,I
0.1785,0.36,I
0.125,0.315,I
0.1435,0.315,I
0.0465,0.225,I
0.97,0.58,M
0.9395,0.57,M
1.368,0.64,M
1.0235,0.56,F
1.0165,0.62,F
1.5675,0.645,F
1.218,0.62,M
1.0525,0.63,F
1.383,0.63,F
1.199,0.63,F
0.9325,0.585,F
1.1595,0.615,M
1.0225,0.61,M
0.927,0.58,M
0.22,0.355,I
0.8145,0.51,F
0.772,0.5,M
0.644,0.505,F
1.3035,0.64,M
0.922,0.56,M
0.922,0.585,M
0.4165,0.45,F
0.825,0.5,M
0.63,0.5,F
0.8155,0.53,F
0.369,0.42,M
0.482,0.44,F
0.315,0.4,I
0.3795,0.435,I
0.8325,0.525,F
0.2655,0.37,I
0.6345,0.49,F
0.181,0.335,M
0.38,0.415,F
0.6155,0.5,M
0.66,0.485,F
0.8025,0.55,M
0.46,0.45,M
0.324,0.405,I
0.501,0.47,M
0.32,0.415,F
0.455,0.445,F
0.5175,0.47,F
0.5755,0.49,F
0.485,0.445,F
0.3265,0.425,I
0.45,0.5,F
0.3055,0.39,F
0.205,0.365,I
1.1015,0.58,F
0.783,0.53,F
0.836,0.555,M
0.9025,0.565,M
1.4455,0.625,M
0.1155,0.275,I
0.435,0.44,I
0.124,0.295,I
0.002,0.075,I
0.013,0.13,I
0.008,0.11,I
0.021,0.16,I
0.9425,0.565,M
0.1,0.27,I
0.0645,0.23,I
0.1275,0.3,I
0.1655,0.33,I
0.174,0.35,I
0.1585,0.32,I
0.1975,0.36,I
0.156,0.305,I
0.2135,0.345,I
0.1715,0.33,I
1.1235,0.59,M
1.0605,0.595,F
1.094,0.575,F
1.2415,0.6,M
1.011,0.56,M
1.07,0.56,M
0.8975,0.545,M
1.415,0.635,F
1.1015,0.59,F
0.928,0.54,F
0.865,0.57,F
0.8945,0.53,M
0.095,0.245,I
0.1205,0.27,M
0.639,0.46,F
0.895,0.52,M
0.2925,0.35,M
0.6355,0.47,M
0.4995,0.45,F
1.779,0.64,F
1.187,0.59,M
1.219,0.62,M
1.525,0.63,M
1.259,0.63,M
1.844,0.655,M
1.3485,0.66,F
1.642,0.61,M
1.484,0.635,M
0.712,0.515,F
0.8415,0.535,F
0.2415,0.36,I
0.4495,0.455,F
0.6295,0.485,M
0.9565,0.515,M
0.879,0.535,F
0.699,0.53,M
0.6445,0.495,F
0.4775,0.44,M
0.8105,0.535,F
0.996,0.54,M
1.2765,0.565,F
1.116,0.61,M
1.013,0.565,F
1.0575,0.6,M
0.128,0.295,I
0.1105,0.275,I
0.1065,0.28,I
0.549,0.49,M
0.234,0.37,M
0.3485,0.405,F
0.892,0.54,F
0.252,0.37,M
0.217,0.36,M
0.472,0.47,F
0.037,0.2,I
0.0215,0.165,I
1.5415,0.645,M
0.7605,0.55,M
0.9055,0.57,M
1.2435,0.63,F
0.971,0.56,M
1.3305,0.595,M
1.2255,0.62,F
1.3,0.63,M
0.4585,0.45,I
1.242,0.635,F
0.3675,0.45,M
0.8365,0.58,F
0.172,0.33,I
0.0965,0.265,I
0.038,0.19,I
0.2845,0.385,M
0.1055,0.265,I
0.222,0.335,M
0.251,0.355,I
0.1755,0.32,I
0.6435,0.51,M
0.241,0.36,M
0.2255,0.36,I
0.5955,0.5,M
0.3185,0.4,F
0.121,0.3,I
0.0705,0.235,I
1.974,0.74,F
1.3415,0.62,M
1.0875,0.6,M
1.283,0.59,M
1.325,0.62,M
1.0035,0.565,F
1.165,0.575,M
1.3475,0.62,F
1.274,0.62,M
0.568,0.505,F
0.746,0.46,F
0.707,0.49,M
0.756,0.525,F
0.2,0.34,I
0.2715,0.375,I
1.2,0.61,M
1.153,0.61,F
0.8685,0.585,F
0.9535,0.57,M
0.93,0.58,M
1.275,0.635,M
2.13,0.7,M
1.587,0.675,M
1.8085,0.645,F
2.499,0.745,M
1.768,0.685,F
1.227,0.605,M
0.997,0.59,F
1.4225,0.65,F
1.029,0.6,F
1.186,0.62,F
1.016,0.63,M
0.887,0.58,M
1.0735,0.58,F
1.13,0.63,M
1.719,0.69,F
1.566,0.65,F
1.7605,0.66,F
1.787,0.68,F
1.31,0.7,F
1.343,0.685,M
1.7345,0.675,F
1.1775,0.63,M
1.077,0.585,F
0.995,0.565,M
1.1085,0.61,F
1.1405,0.605,M
0.791,0.535,M
0.663,0.485,M
0.5565,0.47,M
0.8445,0.545,M
0.4925,0.455,F
0.7385,0.54,M
0.482,0.46,M
0.609,0.49,M
0.471,0.465,I
0.3215,0.415,I
0.593,0.475,M
0.5615,0.47,F
0.25,0.365,I
0.1995,0.345,I
0.302,0.39,I
0.7155,0.5,F
0.5865,0.47,M
0.6765,0.535,M
0.987,0.585,M
0.5885,0.485,F
0.7225,0.515,M
0.4335,0.435,F
0.6935,0.515,F
0.365,0.44,I
0.8425,0.525,F
0.479,0.45,M
0.911,0.59,M
0.915,0.555,M
0.827,0.57,M
1.1045,0.59,M
0.945,0.585,M
0.9935,0.58,F
0.8565,0.545,M
1.2385,0.605,F
1.0325,0.62,F
1.3135,0.63,F
1.352,0.63,M
1.005,0.63,F
0.625,0.545,M
1.5015,0.67,F
0.529,0.49,I
0.5785,0.49,F
0.101,0.29,I
0.092,0.26,I
1.068,0.58,M
1.0915,0.61,F
1.015,0.6,M
0.943,0.56,F
1.0475,0.575,F
0.9555,0.57,F
1.036,0.6,M
0.9065,0.565,M
0.7505,0.545,M
0.366,0.44,I
0.662,0.5,M
0.217,0.36,I
0.252,0.385,I
0.3055,0.39,M
0.6885,0.5,M
0.2335,0.36,I
0.192,0.335,I
0.85,0.505,F
0.2715,0.395,I
0.3635,0.41,F
0.714,0.56,F
0.9815,0.565,M
0.9265,0.565,M
1.098,0.605,M
0.8205,0.565,F
1.891,0.725,M
1.41,0.675,F
1.4385,0.665,F
0.9245,0.565,F
1.2915,0.645,F
0.8375,0.575,M
1.221,0.64,F
0.199,0.36,I
0.2965,0.415,I
0.7085,0.525,F
0.2665,0.38,M
0.9915,0.585,F
0.0715,0.24,I
0.0545,0.22,I
0.0735,0.255,I
0.0235,0.175,I
1.3905,0.67,F
1.388,0.655,M
1.7445,0.68,F
1.4385,0.675,M
0.7835,0.53,F
0.646,0.515,F
0.3575,0.43,I
0.627,0.52,F
0.7715,0.545,F
0.7395,0.53,M
0.421,0.465,F
1.347,0.665,M
1.756,0.735,M
1.32,0.66,M
1.8075,0.7,F
0.9325,0.575,M
0.849,0.57,M
0.9955,0.58,F
1.0115,0.63,M
0.908,0.585,F
0.92,0.55,M
1.2415,0.625,F
0.8075,0.54,M
1.0595,0.57,F
1.073,0.59,M
0.921,0.58,M
1.2895,0.655,F
1.2635,0.655,M
1.369,0.625,M
0.953,0.625,F
1.248,0.64,F
1.0105,0.605,F
1.0385,0.615,F
0.874,0.555,M
0.854,0.58,F
1.1835,0.62,F
1.115,0.62,F
1.129,0.6,F
1.1745,0.625,F
1.105,0.6,M
0.8395,0.56,M
1.055,0.585,M
0.889,0.56,M
0.8735,0.56,I
1.1095,0.68,I
0.5185,0.455,F
0.6725,0.49,F
0.146,0.31,M
0.08,0.275,F
0.1,0.27,M
0.2795,0.4,M
0.0915,0.28,M
0.147,0.325,M
0.203,0.345,F
0.0385,0.21,M
0.1885,0.36,F
0.218,0.365,I
0.035,0.2,M
0.0545,0.235,M
0.024,0.175,M
0.0155,0.155,M
0.733,0.57,F
0.9715,0.57,F
0.24,0.385,M
0.752,0.53,I
0.458,0.46,F
0.4705,0.47,I
0.38,0.435,F
0.4985,0.47,I
0.454,0.465,I
0.5775,0.52,I
0.1165,0.29,M
0.094,0.275,M
0.2705,0.375,F
0.604,0.5,F
0.415,0.44,F
0.2885,0.42,M
0.3615,0.445,M
0.257,0.38,F
0.1555,0.32,M
0.08,0.255,M
0.0425,0.205,M
0.795,0.565,F
0.875,0.555,I
1.1625,0.65,I
0.9885,0.615,I
0.8,0.56,I
0.514,0.48,I
0.591,0.485,I
0.6265,0.5,I
0.795,0.525,I
1.1905,0.66,F
1.326,0.66,F
0.66,0.52,I
0.364,0.44,F
0.659,0.515,I
0.452,0.475,F
0.7335,0.545,F
0.5465,0.47,F
0.179,0.35,M
0.581,0.485,I
0.406,0.435,I
0.1085,0.28,M
0.387,0.41,F
0.474,0.45,I
0.443,0.45,I
1.066,0.59,F
0.9535,0.57,F
0.9665,0.61,I
1.133,0.61,F
0.9175,0.56,I
0.982,0.585,F
0.8865,0.58,I
1.3675,0.63,F
1.233,0.625,F
0.806,0.55,I
1.4635,0.645,F
0.4935,0.46,I
0.363,0.41,F
0.6655,0.495,I
0.6805,0.52,I
0.8285,0.55,F
0.4625,0.45,M
0.3095,0.405,F
0.745,0.51,I
0.25,0.37,F
0.874,0.525,I
1.514,0.66,F
0.6995,0.535,M
0.8525,0.575,I
0.7135,0.55,F
0.939,0.605,I
1.054,0.605,I
0.981,0.56,F
0.926,0.535,I
0.286,0.385,F
0.265,0.39,F
0.4885,0.47,I
0.5555,0.515,I
0.425,0.425,I
0.195,0.345,M
0.458,0.485,I
0.228,0.37,M
0.1775,0.35,M
0.4085,0.44,F
0.032,0.195,M
0.155,0.325,M
0.4775,0.495,I
0.525,0.45,I
0.3865,0.415,M
0.433,0.47,F
0.17,0.32,M
0.1295,0.31,M
0.0515,0.235,M
0.169,0.345,M
0.673,0.485,I
0.6785,0.5,F
0.498,0.5,F
0.498,0.465,I
0.658,0.525,F
0.322,0.425,F
0.2815,0.38,F
0.944,0.53,I
0.1835,0.34,M
0.49,0.475,I
0.391,0.43,F
0.467,0.46,M
0.5225,0.47,I
0.2105,0.36,M
0.168,0.355,M
0.258,0.38,M
0.1905,0.355,M
0.487,0.44,I
0.5735,0.51,F
0.173,0.325,M
1.1785,0.62,I
0.9,0.59,F
0.1875,0.33,M
0.3715,0.45,M
0.347,0.445,I
0.1145,0.33,M
0.777,0.48,M
0.4885,0.46,I
0.447,0.475,F
0.079,0.255,M
0.1665,0.335,I
0.466,0.47,I
0.1345,0.31,M
0.2305,0.37,F
0.129,0.295,M
0.97,0.555,F
1.14,0.615,F
1.3165,0.58,I
0.9585,0.585,F
1.626,0.65,I
0.781,0.535,I
0.3675,0.415,F
0.281,0.38,F
0.412,0.45,I
0.2245,0.395,F
0.4835,0.455,M
0.605,0.485,F
0.9175,0.55,M
0.5425,0.45,F
0.6175,0.475,M
0.655,0.5,F
0.8115,0.53,F
0.573,0.49,M
0.7865,0.49,F
0.64,0.52,F
0.74,0.54,M
0.5945,0.5,F
0.8165,0.45,F
0.2225,0.37,F
0.2295,0.37,I
0.5725,0.485,M
0.3915,0.435,F
0.8345,0.535,M
0.6515,0.51,M
0.909,0.565,M
0.8045,0.535,F
0.927,0.535,F
0.7305,0.525,M
0.9555,0.59,M
0.636,0.5,M
0.0865,0.255,I
0.3865,0.43,F
0.283,0.38,M
0.019,0.165,I
0.1285,0.315,I
0.0175,0.155,I
0.1165,0.28,M
0.444,0.43,F
0.3515,0.395,F
0.2905,0.385,M
0.536,0.48,F
0.4525,0.445,F
0.316,0.395,M
0.417,0.4,M
0.417,0.415,M
0.203,0.315,M
0.207,0.345,F
0.2765,0.36,M
0.1105,0.295,I
0.176,0.325,I
0.2465,0.375,M
0.1135,0.28,I
0.201,0.355,M
0.1915,0.35,M
0.1035,0.275,I
0.0975,0.29,I
0.0765,0.25,I
0.0265,0.18,I
0.015,0.15,I
0.018,0.16,I
1.0575,0.555,M
1.092,0.555,M
0.99,0.525,M
0.488,0.465,M
0.5005,0.49,F
0.297,0.4,M
0.525,0.48,F
0.77,0.505,M
0.6515,0.52,F
0.8295,0.525,M
0.879,0.545,M
0.823,0.52,M
0.656,0.505,M
0.8665,0.525,M
0.6565,0.51,M
0.669,0.52,M
0.6435,0.52,F
0.862,0.535,M
0.3795,0.445,M
0.835,0.53,M
0.2065,0.36,F
0.7365,0.535,F
0.8175,0.52,F
0.8425,0.53,M
1.001,0.53,F
1.676,0.66,F
0.6595,0.52,M
0.8055,0.535,M
1.5165,0.695,M
0.612,0.51,F
0.547,0.485,M
1.122,0.605,F
1.1365,0.58,F
1.4805,0.65,M
1.5275,0.62,M
1.1375,0.615,M
1.437,0.605,F
1.116,0.57,M
1.0615,0.57,M
1.2565,0.585,M
0.946,0.55,F
0.959,0.54,F
1.613,0.64,M
1.153,0.61,F
0.978,0.545,M
1.1325,0.59,F
0.197,0.345,M
0.785,0.55,F
0.949,0.53,F
0.9805,0.53,F
0.521,0.485,I
0.2685,0.385,M
0.462,0.455,M
0.7605,0.49,M
0.732,0.53,M
0.6775,0.505,M
0.6385,0.49,M
0.5755,0.465,M
0.537,0.47,F
0.93,0.56,M
0.6415,0.505,M
0.8815,0.515,M
0.244,0.385,I
0.0525,0.215,I
1.042,0.55,M
0.5755,0.515,F
0.709,0.495,M
0.644,0.505,F
0.8875,0.6,F
0.8935,0.57,F
0.556,0.485,F
0.51,0.47,M
0.9215,0.575,M
1.0345,0.58,M
0.695,0.515,M
0.7155,0.53,M
0.394,0.44,M
0.745,0.52,M
0.3665,0.425,F
0.495,0.46,M
0.349,0.45,M
0.4405,0.425,M
0.22,0.37,I
0.6615,0.515,M
0.3185,0.405,M
0.1015,0.28,I
0.759,0.48,F
0.4195,0.44,F
0.807,0.52,F
0.875,0.505,M
0.6835,0.49,F
0.067,0.235,I
0.088,0.255,I
0.1715,0.315,I
0.1735,0.325,I
0.183,0.335,I
0.2055,0.35,I
0.18,0.35,I
0.27,0.36,I
0.24,0.365,I
0.2215,0.37,I
0.1375,0.38,I
0.312,0.385,I
0.2895,0.385,I
0.319,0.395,I
0.304,0.395,I
0.306,0.4,I
0.394,0.41,I
0.3735,0.415,I
0.325,0.415,M
0.398,0.425,I
0.501,0.44,I
0.4895,0.445,I
0.378,0.445,I
0.547,0.45,I
0.5805,0.47,M
0.5465,0.475,I
0.6395,0.48,F
0.498,0.485,I
0.609,0.49,M
0.7555,0.495,F
0.5975,0.5,M
0.8275,0.505,M
0.7635,0.525,M
0.891,0.54,M
0.805,0.54,F
0.9185,0.545,F
0.923,0.55,F
1.0145,0.55,M
0.875,0.55,F
0.9685,0.555,M
1.0595,0.565,M
0.952,0.57,M
0.7535,0.57,M
0.958,0.575,F
1.077,0.59,M
1.102,0.59,M
1.11,0.595,F
1.2095,0.595,F
1.1405,0.595,F
1.113,0.595,F
1.3445,0.6,M
1.21,0.6,F
1.29,0.6,M
1.382,0.605,F
1.1035,0.605,M
1.377,0.615,F
1.3435,0.615,F
1.296,0.615,M
1.34,0.615,M
1.3725,0.62,F
1.307,0.62,M
1.2085,0.625,F
1.3825,0.625,F
1.26,0.63,M
1.3555,0.635,M
1.376,0.635,F
1.2945,0.635,F
1.486,0.64,F
1.4715,0.65,M
1.4095,0.655,M
2.0805,0.655,M
1.3905,0.66,M
1.558,0.66,M
1.309,0.67,F
1.8095,0.675,F
1.4785,0.675,F
1.7775,0.68,F
1.6675,0.685,F
1.834,0.695,F
2.8255,0.73,M
0.046,0.205,I
0.0705,0.24,I
0.0665,0.24,I
0.083,0.255,I
0.083,0.255,I
0.092,0.265,I
0.117,0.28,I
0.1625,0.295,I
0.131,0.3,I
0.1385,0.3,I
0.141,0.305,I
0.1485,0.315,I
0.144,0.315,I
0.1575,0.32,I
0.187,0.325,I
0.196,0.33,I
0.1825,0.335,I
0.186,0.335,I
0.1785,0.34,I
0.2225,0.34,I
0.2455,0.345,I
0.249,0.37,I
0.2865,0.37,I
0.215,0.375,I
0.251,0.385,I
0.339,0.41,I
0.3535,0.41,I
0.3335,0.41,I
0.3595,0.415,I
0.376,0.42,I
0.3435,0.42,I
0.382,0.425,I
0.377,0.425,I
0.3645,0.43,I
0.425,0.43,I
0.3995,0.435,I
0.3925,0.435,I
0.4495,0.44,I
0.35,0.44,I
0.4355,0.445,F
0.4195,0.445,I
0.478,0.45,I
0.4445,0.45,I
0.47,0.45,I
0.447,0.45,I
0.5325,0.455,I
0.497,0.455,I
0.4635,0.46,I
0.449,0.46,I
0.467,0.465,I
0.534,0.465,I
0.4415,0.465,I
0.482,0.465,F
0.612,0.47,M
0.582,0.47,F
0.537,0.475,M
0.5915,0.475,F
0.6765,0.48,M
0.64,0.48,M
0.439,0.48,M
0.6015,0.48,M
0.4785,0.485,F
0.649,0.49,M
0.6335,0.495,M
0.61,0.495,M
0.6595,0.5,M
0.56,0.5,I
0.6425,0.5,M
0.6725,0.5,M
0.674,0.505,F
0.685,0.505,I
0.642,0.505,M
0.601,0.505,I
0.769,0.51,M
0.5785,0.51,I
0.769,0.51,I
0.7035,0.51,M
0.796,0.51,M
0.834,0.515,F
0.7125,0.515,M
0.724,0.525,F
0.7325,0.525,M
0.7585,0.53,F
0.8495,0.53,F
0.6515,0.53,M
0.8215,0.535,F
0.7165,0.535,M
0.874,0.535,M
0.9905,0.55,F
0.8105,0.55,F
0.967,0.56,F
0.6975,0.565,F
1.195,0.57,M
1.1935,0.57,M
1.107,0.57,F
1.0635,0.57,M
0.9035,0.57,M
1.114,0.575,M
1.103,0.575,F
1.1155,0.58,F
1.0515,0.58,F
1.012,0.58,M
1.137,0.58,F
1.1335,0.58,M
1.136,0.59,M
1.206,0.59,M
1.063,0.59,F
1.121,0.595,F
1.114,0.595,F
1.213,0.595,M
1.0045,0.595,F
1.044,0.595,M
1.1345,0.605,F
1.161,0.605,M
1.2315,0.605,M
1.1625,0.61,M
1.168,0.61,M
1.2525,0.615,F
1.3315,0.62,F
1.3525,0.625,F
1.3325,0.625,M
1.1435,0.625,F
1.288,0.625,F
1.38,0.625,F
1.278,0.63,M
1.3075,0.63,F
1.1785,0.63,M
1.375,0.635,M
1.4065,0.635,M
1.4025,0.64,M
1.5175,0.64,F
1.394,0.64,F
1.2205,0.645,F
1.636,0.645,M
1.561,0.645,M
1.4325,0.645,F
1.3385,0.645,M
1.2465,0.645,F
1.212,0.645,F
1.304,0.65,M
1.6785,0.65,M
1.622,0.65,M
1.494,0.655,F
1.6525,0.655,F
1.528,0.66,F
1.5905,0.66,M
1.6275,0.66,M
1.3695,0.66,F
1.6085,0.67,M
1.587,0.675,F
1.8375,0.675,F
1.607,0.68,M
1.7005,0.69,M
1.872,0.69,M
1.8385,0.695,F
1.685,0.705,F
2.198,0.71,M
1.9525,0.715,M
1.56,0.715,F
2.555,0.735,F
2.302,0.765,M
0.029,0.185,I
0.0375,0.195,I
0.0325,0.195,I
0.0435,0.2,I
0.059,0.225,I
0.071,0.245,I
0.0685,0.25,I
0.084,0.265,I
0.106,0.275,I
0.1075,0.28,I
0.096,0.285,I
0.1255,0.3,I
0.151,0.315,I
0.1415,0.32,I
0.2015,0.34,I
0.221,0.37,I
0.2345,0.375,I
0.2325,0.375,I
0.2485,0.385,I
0.348,0.4,I
0.32,0.405,I
0.282,0.41,I
0.3245,0.41,I
0.316,0.42,I
0.3625,0.42,I
0.279,0.42,I
0.3685,0.425,I
0.397,0.43,M
0.413,0.435,I
0.418,0.435,I
0.3705,0.44,I
0.409,0.445,I
0.434,0.445,I
0.411,0.445,I
0.462,0.45,I
0.4925,0.45,I
0.3715,0.45,I
0.411,0.45,I
0.3685,0.45,I
0.4155,0.46,I
0.544,0.47,M
0.4845,0.47,I
0.4565,0.475,I
0.4545,0.475,I
0.6245,0.48,I
0.5225,0.49,M
0.5495,0.5,I
0.542,0.5,I
0.519,0.5,I
0.5215,0.5,M
0.5445,0.505,F
0.6795,0.51,I
0.545,0.51,F
0.5575,0.51,I
0.5155,0.51,I
0.6115,0.515,I
0.7765,0.52,M
0.5395,0.52,I
0.5545,0.52,I
1.019,0.52,F
0.6455,0.525,I
0.601,0.525,I
0.7555,0.525,M
0.608,0.525,I
0.617,0.53,I
0.599,0.535,I
0.6665,0.54,I
0.7835,0.545,M
0.793,0.545,M
0.82,0.545,M
0.8145,0.55,F
0.84,0.55,F
0.8315,0.55,M
0.8995,0.56,M
0.8965,0.56,M
0.6405,0.56,F
0.852,0.56,M
0.9595,0.565,M
0.99,0.565,M
1.0095,0.565,F
1.0375,0.57,M
0.8775,0.57,F
0.755,0.57,I
0.9945,0.575,F
1.068,0.575,F
0.8455,0.575,M
0.869,0.575,F
0.907,0.575,M
0.805,0.575,I
1.0225,0.575,M
0.847,0.575,M
1.114,0.58,M
1.859,0.58,M
0.814,0.58,M
0.9615,0.58,M
1.0025,0.58,M
0.93,0.58,F
0.9335,0.585,M
0.9555,0.585,M
0.9955,0.59,M
1.0265,0.6,F
1.1915,0.6,M
1.1025,0.6,F
1.0165,0.6,M
1.1775,0.605,F
1.1175,0.605,M
1.1835,0.605,M
1.056,0.605,F
1.0145,0.61,M
1.3305,0.61,M
1.052,0.61,M
1.0565,0.615,M
0.923,0.615,F
1.027,0.615,F
1.0195,0.62,M
0.858,0.62,M
1.1125,0.62,F
1.3745,0.625,F
1.2065,0.625,M
1.1325,0.63,M
1.2645,0.63,M
1.1565,0.635,F
1.369,0.64,M
1.39,0.645,M
1.1345,0.645,F
1.464,0.65,F
1.202,0.65,M
1.31,0.655,M
1.415,0.655,F
1.346,0.66,F
1.363,0.665,M
1.2975,0.665,I
1.3645,0.67,F
1.7025,0.685,F
1.519,0.685,M
1.454,0.69,F
1.583,0.69,M
1.5535,0.69,F
1.74,0.695,M
1.751,0.7,M
2.273,0.7,M
1.6465,0.7,F
1.219,0.705,F
1.652,0.71,F
2.0045,0.715,M
1.6755,0.715,M
2.103,0.72,F
1.9965,0.72,F
1.187,0.72,M
1.978,0.725,M
1.8795,0.73,F
2.124,0.735,M
1.931,0.745,M
2.236,0.75,F
2.505,0.755,F
2.0065,0.755,M
2.657,0.78,F
0.4645,0.185,I
0.0765,0.245,I
0.0685,0.25,I
0.0835,0.25,I
0.1125,0.275,I
0.1075,0.305,I
0.1055,0.31,I
0.1375,0.315,I
0.1145,0.315,I
0.139,0.325,I
0.2085,0.33,I
0.1595,0.33,I
0.2015,0.335,I
0.179,0.34,I
0.1945,0.345,I
0.2005,0.345,I
0.215,0.35,I
0.1785,0.35,I
0.196,0.36,I
0.1875,0.365,I
0.196,0.365,I
0.213,0.365,I
0.2445,0.37,I
0.217,0.37,I
0.213,0.375,I
0.2385,0.375,I
0.218,0.375,I
0.2465,0.375,I
0.2025,0.375,I
0.218,0.375,I
0.256,0.38,I
0.2105,0.38,I
0.2615,0.385,I
0.2175,0.385,I
0.302,0.385,I
0.228,0.385,I
0.3265,0.39,I
0.284,0.395,I
0.2725,0.395,I
0.2985,0.395,I
0.2675,0.4,I
0.2645,0.405,I
0.33,0.41,I
0.328,0.42,I
0.3335,0.425,I
0.3055,0.425,I
0.301,0.425,I
0.428,0.43,I
0.378,0.43,I
0.3685,0.435,I
0.438,0.44,I
0.448,0.45,I
0.4005,0.455,I
0.4305,0.455,F
0.372,0.455,I
0.466,0.46,I
0.3705,0.46,I
0.4785,0.46,F
0.346,0.465,I
0.411,0.47,I
0.48,0.47,I
0.393,0.47,I
0.5035,0.475,I
0.441,0.475,I
0.492,0.475,I
0.5435,0.48,I
0.4725,0.48,I
0.461,0.48,I
0.4965,0.495,I
0.5125,0.495,I
0.553,0.495,M
0.594,0.5,I
0.6765,0.5,M
0.5795,0.5,I
0.6615,0.5,I
0.5695,0.5,I
0.6215,0.5,I
0.6015,0.505,I
0.594,0.505,I
0.551,0.505,I
0.625,0.515,I
0.711,0.515,I
0.6965,0.515,I
0.5825,0.52,I
0.663,0.52,I
0.6965,0.525,I
0.842,0.525,M
0.694,0.53,I
0.81,0.53,I
0.5745,0.53,I
0.7675,0.53,I
0.6025,0.535,I
0.5765,0.535,I
0.7145,0.535,F
0.717,0.535,M
0.8655,0.54,F
0.7265,0.54,I
0.7715,0.545,I
0.8,0.545,F
0.7285,0.545,I
0.5945,0.545,I
0.7895,0.55,I
0.651,0.55,F
0.8745,0.55,M
0.7535,0.55,I
0.7305,0.55,I
0.8705,0.555,M
0.7395,0.555,I
0.7665,0.555,I
0.7905,0.555,I
0.8205,0.56,I
0.688,0.56,I
1.224,0.56,F
0.974,0.56,I
0.8735,0.565,I
0.8495,0.565,F
0.796,0.565,M
0.744,0.565,M
0.751,0.57,I
0.794,0.57,I
0.9795,0.57,F
0.873,0.57,M
0.7665,0.57,I
